src_ip,dst_ip,src_port,dst_port,packet_count,byte_count,flow_duration,bytes_per_packet,label
10.0.0.3,10.0.0.4,26147,80,508,60154,0.047856830409656485,118.41338582677166,0
10.0.0.2,10.0.0.4,16377,80,75,500422,6.897044241671047,6672.293333333333,2
10.0.0.1,10.0.0.4,63605,80,25,1512,3.4955861043193517,60.48,1
10.0.0.3,10.0.0.4,24888,80,24,1471,6.575049690712321,61.291666666666664,1
10.0.0.2,10.0.0.4,49041,80,24,1410,7.43616142588957,58.75,1
10.0.0.1,10.0.0.4,11048,80,15,1539,0.8202574127110793,102.6,1
10.0.0.2,10.0.0.4,2415,80,22,1578,11.041883843040427,71.72727272727273,1
10.0.0.2,10.0.0.4,49529,80,21,1514,0.42976408869968397,72.0952380952381,1
10.0.0.2,10.0.0.4,54217,80,25,1533,0.8092413523570919,61.32,1
10.0.0.3,10.0.0.4,25552,80,502,60164,0.2593095068215177,119.84860557768924,0
10.0.0.3,10.0.0.4,31675,80,520,59703,0.23897553803064558,114.81346153846154,0
10.0.0.2,10.0.0.4,53473,80,73,500667,0.17974109757983234,6858.45205479452,2
10.0.0.1,10.0.0.4,25195,80,28,1426,7.34945435066262,50.92857142857143,1
10.0.0.3,10.0.0.4,20022,80,31,1540,3.3474903902381605,49.67741935483871,1
10.0.0.1,10.0.0.4,47925,80,13,1512,4.790296856685269,116.3076923076923,1
10.0.0.1,10.0.0.4,53404,80,25,1525,6.735252819375149,61.0,1
10.0.0.3,10.0.0.4,19235,80,27,1462,5.077734300210382,54.148148148148145,1
10.0.0.2,10.0.0.4,36125,80,15,1444,27.57743758895169,96.26666666666667,1
10.0.0.1,10.0.0.4,53551,80,21,1453,2.1871967648894874,69.19047619047619,1
10.0.0.3,10.0.0.4,19752,80,549,60436,0.3407247052141828,110.08378870673953,0
10.0.0.3,10.0.0.4,36963,80,475,59655,0.14190709085816317,125.58947368421053,0
10.0.0.3,10.0.0.4,25973,80,76,500224,2.411398032097415,6581.894736842105,2
10.0.0.3,10.0.0.4,16814,80,24,1559,1.0109673670614576,64.95833333333333,1
10.0.0.2,10.0.0.4,48182,80,13,1516,1.4408855966452925,116.61538461538461,1
10.0.0.1,10.0.0.4,6436,80,17,1454,6.77710036440689,85.52941176470588,1
10.0.0.2,10.0.0.4,21377,80,19,1506,8.862751342987703,79.26315789473684,1
10.0.0.2,10.0.0.4,18941,80,19,1509,8.423030010318866,79.42105263157895,1
10.0.0.2,10.0.0.4,59999,80,18,1509,7.642230185883029,83.83333333333333,1
10.0.0.2,10.0.0.4,14242,80,23,1503,13.09686132944627,65.34782608695652,1
10.0.0.3,10.0.0.4,59455,80,524,60030,0.12380218893467154,114.56106870229007,0
10.0.0.3,10.0.0.4,59700,80,464,60014,0.05383460520582796,129.3405172413793,0
10.0.0.2,10.0.0.4,14676,80,90,500873,4.257946171308079,5565.2555555555555,2
10.0.0.3,10.0.0.4,28595,80,14,1422,13.177684493165556,101.57142857142857,1
10.0.0.2,10.0.0.4,22926,80,23,1487,9.503879018574873,64.65217391304348,1
10.0.0.1,10.0.0.4,35410,80,14,1524,0.48612124163656295,108.85714285714286,1
10.0.0.2,10.0.0.4,62652,80,19,1512,0.5889049196386544,79.57894736842105,1
10.0.0.1,10.0.0.4,39981,80,19,1513,15.32935678328248,79.63157894736842,1
10.0.0.2,10.0.0.4,3338,80,22,1520,1.7645006184258318,69.0909090909091,1
10.0.0.3,10.0.0.4,37863,80,26,1387,1.9547815358421017,53.34615384615385,1
10.0.0.3,10.0.0.4,44063,80,497,59553,0.6927723298136294,119.82494969818913,0
10.0.0.3,10.0.0.4,5235,80,493,60228,1.4723505642344243,122.16632860040568,0
10.0.0.2,10.0.0.4,38880,80,90,499503,4.171515840559258,5550.033333333334,2
10.0.0.2,10.0.0.4,8446,80,21,1501,1.8273998585791325,71.47619047619048,1
10.0.0.3,10.0.0.4,50758,80,15,1543,3.936264592158229,102.86666666666666,1
10.0.0.2,10.0.0.4,24861,80,25,1511,10.721688127380123,60.44,1
10.0.0.2,10.0.0.4,14168,80,25,1501,6.675206093302103,60.04,1
10.0.0.3,10.0.0.4,20478,80,19,1512,0.6525812811036806,79.57894736842105,1
10.0.0.2,10.0.0.4,37534,80,16,1459,0.6604472818323698,91.1875,1
10.0.0.1,10.0.0.4,53910,80,20,1520,10.289052185246593,76.0,1
10.0.0.3,10.0.0.4,60833,80,518,60424,0.8006476317613823,116.64864864864865,0
10.0.0.3,10.0.0.4,4322,80,498,59974,0.980513343020206,120.429718875502,0
10.0.0.2,10.0.0.4,5476,80,76,501097,12.016542273171643,6593.381578947368,2
10.0.0.3,10.0.0.4,30219,80,20,1562,3.1086641434484603,78.1,1
10.0.0.2,10.0.0.4,18836,80,17,1577,28.549178951427,92.76470588235294,1
10.0.0.3,10.0.0.4,23510,80,14,1532,2.549331280076296,109.42857142857143,1
10.0.0.1,10.0.0.4,35557,80,23,1528,2.3143561308661535,66.43478260869566,1
10.0.0.2,10.0.0.4,38717,80,17,1548,0.3317785290428565,91.05882352941177,1
10.0.0.3,10.0.0.4,26160,80,26,1443,4.656119686030119,55.5,1
10.0.0.3,10.0.0.4,38605,80,23,1516,20.29583618794888,65.91304347826087,1
10.0.0.3,10.0.0.4,42050,80,470,59901,0.0952589557748211,127.44893617021276,0
10.0.0.3,10.0.0.4,26486,80,455,60038,0.046897216494045185,131.95164835164834,0
10.0.0.3,10.0.0.4,23998,80,86,500439,0.40010420763353804,5819.058139534884,2
10.0.0.1,10.0.0.4,61702,80,26,1464,1.7619478156110606,56.30769230769231,1
10.0.0.2,10.0.0.4,35216,80,23,1557,1.0550061413592169,67.69565217391305,1
10.0.0.3,10.0.0.4,21032,80,24,1435,2.745451430655038,59.791666666666664,1
10.0.0.2,10.0.0.4,12486,80,17,1541,1.4126072555035993,90.6470588235294,1
10.0.0.3,10.0.0.4,62592,80,21,1531,10.354139538841245,72.9047619047619,1
10.0.0.2,10.0.0.4,22465,80,18,1484,8.071777827083933,82.44444444444444,1
10.0.0.2,10.0.0.4,61747,80,21,1512,2.09041252565761,72.0,1
10.0.0.3,10.0.0.4,4272,80,504,59939,0.4679438648125786,118.9265873015873,0
10.0.0.3,10.0.0.4,46706,80,550,59769,0.3295281840657835,108.67090909090909,0
10.0.0.3,10.0.0.4,27958,80,77,500906,5.7650758220389156,6505.272727272727,2
10.0.0.3,10.0.0.4,58562,80,23,1494,6.368211717626348,64.95652173913044,1
10.0.0.1,10.0.0.4,13081,80,30,1510,1.005195380625958,50.333333333333336,1
10.0.0.2,10.0.0.4,15815,80,22,1491,0.4106280116563093,67.77272727272727,1
10.0.0.1,10.0.0.4,26310,80,29,1527,6.003387948117984,52.6551724137931,1
10.0.0.1,10.0.0.4,28000,80,26,1531,20.945066388688865,58.88461538461539,1
10.0.0.1,10.0.0.4,18270,80,21,1495,2.5647262234662667,71.19047619047619,1
10.0.0.2,10.0.0.4,15442,80,24,1476,0.35771857959302217,61.5,1
10.0.0.3,10.0.0.4,26221,80,487,59777,0.1555065795629331,122.74537987679672,0
10.0.0.3,10.0.0.4,5338,80,466,60285,0.38922336821596254,129.36695278969958,0
10.0.0.1,10.0.0.4,52482,80,74,501399,2.514405906390317,6775.6621621621625,2
10.0.0.3,10.0.0.4,21982,80,17,1526,2.798930014702462,89.76470588235294,1
10.0.0.3,10.0.0.4,3716,80,16,1467,4.885872077426524,91.6875,1
10.0.0.1,10.0.0.4,50687,80,21,1492,9.861620179997526,71.04761904761905,1
10.0.0.2,10.0.0.4,3618,80,20,1587,0.4177445625301648,79.35,1
10.0.0.2,10.0.0.4,37349,80,23,1515,1.7749826952073622,65.8695652173913,1
10.0.0.1,10.0.0.4,31786,80,25,1444,5.834745340935971,57.76,1
10.0.0.2,10.0.0.4,37106,80,22,1452,3.0553084465169817,66.0,1
10.0.0.3,10.0.0.4,27377,80,476,60340,0.1218041995240618,126.76470588235294,0
10.0.0.3,10.0.0.4,6733,80,473,60029,0.4604172698232363,126.91120507399577,0
10.0.0.2,10.0.0.4,8305,80,76,500740,0.3274286330988115,6588.684210526316,2
10.0.0.2,10.0.0.4,22122,80,17,1482,3.1289320849789366,87.17647058823529,1
10.0.0.3,10.0.0.4,23855,80,22,1489,3.058848412312824,67.68181818181819,1
10.0.0.3,10.0.0.4,63472,80,11,1527,0.1426690727083967,138.8181818181818,1
10.0.0.1,10.0.0.4,17516,80,19,1531,3.783198851143519,80.57894736842105,1
10.0.0.2,10.0.0.4,27559,80,20,1551,0.30872439690597353,77.55,1
10.0.0.1,10.0.0.4,58438,80,18,1446,2.7825427901004596,80.33333333333333,1
10.0.0.2,10.0.0.4,56971,80,20,1557,8.584535952533198,77.85,1
10.0.0.3,10.0.0.4,64899,80,482,59997,0.017453308924959547,124.47510373443983,0
10.0.0.3,10.0.0.4,43235,80,503,59859,0.6861052002495398,119.00397614314116,0
10.0.0.2,10.0.0.4,62467,80,96,499610,10.21737377837152,5204.270833333333,2
10.0.0.3,10.0.0.4,2927,80,18,1485,4.108729057437181,82.5,1
10.0.0.3,10.0.0.4,49256,80,17,1449,2.46438033977504,85.23529411764706,1
10.0.0.2,10.0.0.4,47176,80,16,1423,3.3711602235968674,88.9375,1
10.0.0.1,10.0.0.4,3263,80,20,1499,6.627607527225294,74.95,1
10.0.0.1,10.0.0.4,48985,80,18,1538,7.631621683710421,85.44444444444444,1
10.0.0.2,10.0.0.4,62389,80,15,1481,1.8799272747898879,98.73333333333333,1
10.0.0.3,10.0.0.4,28284,80,22,1516,2.6054652127673554,68.9090909090909,1
10.0.0.3,10.0.0.4,62417,80,521,60169,0.02801665058270348,115.48752399232245,0
10.0.0.3,10.0.0.4,37674,80,514,59767,0.06317544125750332,116.27821011673151,0
10.0.0.2,10.0.0.4,59733,80,87,500182,8.24249638155222,5749.218390804598,2
10.0.0.1,10.0.0.4,42192,80,16,1448,0.3978660174687544,90.5,1
10.0.0.3,10.0.0.4,54676,80,23,1507,5.82731831769787,65.52173913043478,1
10.0.0.3,10.0.0.4,31319,80,21,1518,0.9917801097550973,72.28571428571429,1
10.0.0.2,10.0.0.4,12558,80,14,1435,1.037169443979841,102.5,1
10.0.0.1,10.0.0.4,14472,80,15,1568,0.446437525728838,104.53333333333333,1
10.0.0.3,10.0.0.4,12105,80,21,1557,2.8192340888047602,74.14285714285714,1
10.0.0.3,10.0.0.4,10089,80,18,1471,4.711532319593033,81.72222222222223,1
10.0.0.3,10.0.0.4,11171,80,510,59676,0.12021354820803311,117.01176470588236,0
10.0.0.3,10.0.0.4,40553,80,521,59958,1.135782578206224,115.08253358925144,0
10.0.0.2,10.0.0.4,3615,80,88,498828,3.5074380504611056,5668.5,2
10.0.0.3,10.0.0.4,30590,80,17,1429,13.347187114049552,84.05882352941177,1
10.0.0.2,10.0.0.4,51715,80,22,1492,5.463133077804692,67.81818181818181,1
10.0.0.1,10.0.0.4,63879,80,18,1522,8.166234195831239,84.55555555555556,1
10.0.0.2,10.0.0.4,51246,80,10,1582,6.1103659010856965,158.2,1
10.0.0.3,10.0.0.4,64102,80,21,1438,1.1367853677561732,68.47619047619048,1
10.0.0.3,10.0.0.4,16598,80,25,1466,2.4626923838508925,58.64,1
10.0.0.1,10.0.0.4,5693,80,21,1435,2.09636302268892,68.33333333333333,1
10.0.0.3,10.0.0.4,44776,80,490,60117,0.23958401188017955,122.68775510204081,0
10.0.0.3,10.0.0.4,8301,80,514,59892,0.6015834758143163,116.52140077821012,0
10.0.0.3,10.0.0.4,32976,80,74,498815,1.5567147091314633,6740.743243243243,2
10.0.0.2,10.0.0.4,35839,80,31,1526,1.3899468044909082,49.225806451612904,1
10.0.0.3,10.0.0.4,9874,80,18,1501,4.339071367824208,83.38888888888889,1
10.0.0.1,10.0.0.4,47045,80,16,1481,3.59461609653065,92.5625,1
10.0.0.3,10.0.0.4,36516,80,32,1536,0.4927779934219368,48.0,1
10.0.0.3,10.0.0.4,46858,80,19,1543,8.491099372684442,81.21052631578948,1
10.0.0.2,10.0.0.4,48635,80,25,1425,5.841185629107811,57.0,1
10.0.0.3,10.0.0.4,11498,80,15,1512,6.495455851626303,100.8,1
10.0.0.3,10.0.0.4,27346,80,516,59520,0.10788821406254648,115.34883720930233,0
10.0.0.3,10.0.0.4,64677,80,520,59882,0.07303484480993533,115.1576923076923,0
10.0.0.3,10.0.0.4,21787,80,80,499654,10.828307856366154,6245.675,2
10.0.0.3,10.0.0.4,59914,80,25,1473,1.034099944030946,58.92,1
10.0.0.2,10.0.0.4,62765,80,20,1520,3.4276720016118993,76.0,1
10.0.0.2,10.0.0.4,1665,80,18,1537,3.234662148873255,85.38888888888889,1
10.0.0.2,10.0.0.4,25621,80,21,1553,4.015548077868113,73.95238095238095,1
10.0.0.3,10.0.0.4,44919,80,15,1485,0.3565376569638161,99.0,1
10.0.0.1,10.0.0.4,64219,80,29,1493,4.730152573253646,51.48275862068966,1
10.0.0.3,10.0.0.4,56241,80,25,1497,1.316287056619845,59.88,1
10.0.0.3,10.0.0.4,5880,80,521,59764,0.41219057660081054,114.71017274472169,0
10.0.0.3,10.0.0.4,1860,80,493,59930,0.13553199768855617,121.56186612576064,0
10.0.0.2,10.0.0.4,19235,80,71,499480,3.2580542853136283,7034.929577464789,2
10.0.0.1,10.0.0.4,47898,80,15,1511,9.065346107710635,100.73333333333333,1
10.0.0.3,10.0.0.4,53542,80,25,1460,0.09861798912692388,58.4,1
10.0.0.3,10.0.0.4,11444,80,25,1479,2.2256815405604384,59.16,1
10.0.0.1,10.0.0.4,62752,80,15,1475,0.6943206726772471,98.33333333333333,1
10.0.0.1,10.0.0.4,40056,80,20,1489,2.179007380209776,74.45,1
10.0.0.1,10.0.0.4,22881,80,19,1489,0.1585240485622833,78.36842105263158,1
10.0.0.2,10.0.0.4,36135,80,20,1502,0.09257960496217466,75.1,1
10.0.0.3,10.0.0.4,23328,80,539,60454,1.0247773807399065,112.1595547309833,0
10.0.0.3,10.0.0.4,33090,80,464,59699,0.009224361815130512,128.66163793103448,0
10.0.0.2,10.0.0.4,47464,80,82,499976,1.6392764480498512,6097.268292682927,2
10.0.0.1,10.0.0.4,17651,80,21,1495,4.825811798733943,71.19047619047619,1
10.0.0.3,10.0.0.4,8588,80,22,1517,11.825866063937653,68.95454545454545,1
10.0.0.3,10.0.0.4,24063,80,21,1485,5.846614199043474,70.71428571428571,1
10.0.0.2,10.0.0.4,18210,80,21,1554,0.5517501757396474,74.0,1
10.0.0.2,10.0.0.4,19142,80,22,1484,5.867994201752934,67.45454545454545,1
10.0.0.2,10.0.0.4,57080,80,30,1552,2.5213602194017577,51.733333333333334,1
10.0.0.2,10.0.0.4,49546,80,18,1518,9.199398961135232,84.33333333333333,1
10.0.0.3,10.0.0.4,58656,80,473,60042,0.777079593795016,126.93868921775899,0
10.0.0.3,10.0.0.4,32553,80,507,60176,0.2965596988425948,118.69033530571993,0
10.0.0.1,10.0.0.4,4915,80,62,500185,3.5139109495830416,8067.5,2
10.0.0.3,10.0.0.4,7142,80,17,1605,2.080876908663018,94.41176470588235,1
10.0.0.3,10.0.0.4,1322,80,14,1477,0.8655994241123373,105.5,1
10.0.0.1,10.0.0.4,41249,80,21,1575,7.354917626819563,75.0,1
10.0.0.3,10.0.0.4,51816,80,17,1410,6.974971478530438,82.94117647058823,1
10.0.0.1,10.0.0.4,44384,80,19,1457,3.675646941730953,76.6842105263158,1
10.0.0.1,10.0.0.4,47260,80,14,1486,2.432220407842421,106.14285714285714,1
10.0.0.1,10.0.0.4,22568,80,22,1517,5.789539396998259,68.95454545454545,1
10.0.0.3,10.0.0.4,8609,80,492,59899,0.9146141357142413,121.7459349593496,0
10.0.0.3,10.0.0.4,13636,80,508,59991,0.0020452773507241445,118.09251968503936,0
10.0.0.3,10.0.0.4,29276,80,88,500651,8.556303798190125,5689.215909090909,2
10.0.0.1,10.0.0.4,37609,80,28,1517,0.19757290673529576,54.17857142857143,1
10.0.0.2,10.0.0.4,42434,80,28,1441,0.14083865296052464,51.464285714285715,1
10.0.0.2,10.0.0.4,16442,80,17,1532,7.144071118127307,90.11764705882354,1
10.0.0.2,10.0.0.4,45394,80,18,1577,0.7303399311615808,87.61111111111111,1
10.0.0.1,10.0.0.4,23396,80,13,1476,0.3805382836128479,113.53846153846153,1
10.0.0.2,10.0.0.4,27280,80,20,1407,5.13145502009182,70.35,1
10.0.0.1,10.0.0.4,45423,80,22,1504,17.939657513210456,68.36363636363636,1
10.0.0.3,10.0.0.4,10060,80,468,59870,0.6103408676290392,127.92735042735043,0
10.0.0.3,10.0.0.4,43938,80,486,60387,0.07091970087225574,124.25308641975309,0
10.0.0.1,10.0.0.4,20055,80,98,499366,5.124637714006142,5095.571428571428,2
10.0.0.3,10.0.0.4,46747,80,15,1495,7.955169494906732,99.66666666666667,1
10.0.0.3,10.0.0.4,42747,80,19,1486,7.479753648158121,78.21052631578948,1
10.0.0.1,10.0.0.4,51554,80,13,1459,5.630212484554805,112.23076923076923,1
10.0.0.2,10.0.0.4,30583,80,9,1433,1.1427186763937345,159.22222222222223,1
10.0.0.1,10.0.0.4,13105,80,31,1491,1.0544950687189518,48.096774193548384,1
10.0.0.3,10.0.0.4,37259,80,27,1533,5.737213898060175,56.77777777777778,1
10.0.0.2,10.0.0.4,7902,80,27,1490,6.8259548102131165,55.18518518518518,1
10.0.0.3,10.0.0.4,17610,80,536,59954,0.29405273755308314,111.8544776119403,0
10.0.0.3,10.0.0.4,17139,80,515,60059,1.2928808519269381,116.61941747572816,0
10.0.0.1,10.0.0.4,56457,80,85,500417,6.995691097256111,5887.2588235294115,2
10.0.0.1,10.0.0.4,15512,80,21,1509,5.457655456511454,71.85714285714286,1
10.0.0.3,10.0.0.4,23422,80,13,1533,19.973814287087254,117.92307692307692,1
10.0.0.3,10.0.0.4,8667,80,21,1506,3.5187911769096774,71.71428571428571,1
10.0.0.3,10.0.0.4,26705,80,24,1470,0.5060972035335175,61.25,1
10.0.0.2,10.0.0.4,43324,80,26,1449,9.587170449847815,55.73076923076923,1
10.0.0.2,10.0.0.4,31564,80,17,1517,11.494635863372892,89.23529411764706,1
10.0.0.3,10.0.0.4,48014,80,19,1432,4.151954890707115,75.36842105263158,1
10.0.0.3,10.0.0.4,51183,80,513,60408,0.9372077171951549,117.75438596491227,0
10.0.0.3,10.0.0.4,2098,80,474,60610,0.2215731836016688,127.86919831223629,0
10.0.0.2,10.0.0.4,31933,80,98,499825,4.081136476815217,5100.255102040816,2
10.0.0.3,10.0.0.4,46867,80,27,1482,2.9853113457040177,54.888888888888886,1
10.0.0.2,10.0.0.4,32722,80,23,1522,6.682611006039494,66.17391304347827,1
10.0.0.3,10.0.0.4,62901,80,17,1549,3.236141630687921,91.11764705882354,1
10.0.0.1,10.0.0.4,15302,80,21,1511,2.609042800301447,71.95238095238095,1
10.0.0.3,10.0.0.4,18003,80,27,1559,24.47805750489318,57.74074074074074,1
10.0.0.2,10.0.0.4,19221,80,21,1504,4.266683818631486,71.61904761904762,1
10.0.0.3,10.0.0.4,25915,80,17,1439,5.471535250396561,84.6470588235294,1
10.0.0.3,10.0.0.4,43172,80,460,59828,0.3339278126796807,130.0608695652174,0
10.0.0.3,10.0.0.4,9516,80,497,60133,0.3385597967148607,120.99195171026157,0
10.0.0.1,10.0.0.4,10636,80,89,499798,17.043300259953845,5615.70786516854,2
10.0.0.2,10.0.0.4,14443,80,26,1484,0.5146556474347138,57.07692307692308,1
10.0.0.1,10.0.0.4,19738,80,20,1479,2.771075743832884,73.95,1
10.0.0.1,10.0.0.4,58854,80,14,1526,6.946691563902618,109.0,1
10.0.0.1,10.0.0.4,27002,80,20,1441,9.735169848049468,72.05,1
10.0.0.2,10.0.0.4,37685,80,14,1471,8.009072370711518,105.07142857142857,1
10.0.0.3,10.0.0.4,15568,80,17,1526,6.524594436242977,89.76470588235294,1
10.0.0.3,10.0.0.4,31244,80,21,1478,0.908615102910385,70.38095238095238,1
10.0.0.3,10.0.0.4,62594,80,546,59901,0.12458031474070617,109.70879120879121,0
10.0.0.3,10.0.0.4,12645,80,525,60146,0.36443541944586066,114.56380952380952,0
10.0.0.1,10.0.0.4,37280,80,70,500668,5.094758101319909,7152.4,2
10.0.0.2,10.0.0.4,58244,80,18,1521,1.6985069571323639,84.5,1
10.0.0.2,10.0.0.4,12970,80,28,1485,0.33113993698197597,53.035714285714285,1
10.0.0.1,10.0.0.4,20303,80,18,1508,1.2338661404345772,83.77777777777777,1
10.0.0.2,10.0.0.4,38786,80,25,1492,11.198439547847823,59.68,1
10.0.0.3,10.0.0.4,22642,80,19,1499,1.0245815599263266,78.89473684210526,1
10.0.0.1,10.0.0.4,64676,80,23,1481,7.6995721012412055,64.3913043478261,1
10.0.0.3,10.0.0.4,43280,80,21,1519,0.08981379586939667,72.33333333333333,1
10.0.0.3,10.0.0.4,51475,80,482,59685,0.5217575787500935,123.82780082987551,0
10.0.0.3,10.0.0.4,26567,80,484,60459,0.25105579871431466,124.91528925619835,0
10.0.0.3,10.0.0.4,44799,80,67,499941,9.627178537570986,7461.805970149254,2
10.0.0.3,10.0.0.4,38840,80,23,1519,17.082995882823305,66.04347826086956,1
10.0.0.1,10.0.0.4,57701,80,16,1471,0.8378345372808085,91.9375,1
10.0.0.2,10.0.0.4,56805,80,13,1443,5.712826363632258,111.0,1
10.0.0.3,10.0.0.4,32903,80,21,1541,0.8323390660901419,73.38095238095238,1
10.0.0.2,10.0.0.4,38475,80,18,1527,4.216558924658355,84.83333333333333,1
10.0.0.1,10.0.0.4,37523,80,22,1498,11.192992076252942,68.0909090909091,1
10.0.0.3,10.0.0.4,13570,80,20,1447,1.384597998220517,72.35,1
10.0.0.3,10.0.0.4,2932,80,514,59679,0.5148425385389714,116.10700389105058,0
10.0.0.3,10.0.0.4,16221,80,497,60388,0.4569080407686811,121.50503018108652,0
10.0.0.1,10.0.0.4,22001,80,102,499557,9.002975590752323,4897.617647058823,2
10.0.0.2,10.0.0.4,57781,80,11,1458,1.6109739852748206,132.54545454545453,1
10.0.0.2,10.0.0.4,5427,80,12,1406,0.840293645254296,117.16666666666667,1
10.0.0.2,10.0.0.4,14535,80,24,1524,9.753204372240779,63.5,1
10.0.0.2,10.0.0.4,58654,80,17,1549,4.114048926951892,91.11764705882354,1
10.0.0.2,10.0.0.4,45513,80,22,1421,11.583039003392681,64.5909090909091,1
10.0.0.2,10.0.0.4,56987,80,20,1502,0.878491731773029,75.1,1
10.0.0.3,10.0.0.4,1742,80,27,1489,11.225940006929214,55.148148148148145,1
10.0.0.3,10.0.0.4,36249,80,492,60099,0.7547129519530292,122.15243902439025,0
10.0.0.3,10.0.0.4,1258,80,487,59920,0.8153328813741406,123.03901437371663,0
10.0.0.3,10.0.0.4,5482,80,91,499265,7.405727140884315,5486.428571428572,2
10.0.0.2,10.0.0.4,36557,80,26,1474,1.9412826134251326,56.69230769230769,1
10.0.0.3,10.0.0.4,11609,80,19,1560,8.423297817179057,82.10526315789474,1
10.0.0.2,10.0.0.4,26091,80,25,1484,16.88093137454187,59.36,1
10.0.0.3,10.0.0.4,26007,80,14,1496,0.6891160188079455,106.85714285714286,1
10.0.0.3,10.0.0.4,1542,80,20,1546,0.7920261065306335,77.3,1
10.0.0.1,10.0.0.4,34485,80,15,1494,7.235366208599326,99.6,1
10.0.0.3,10.0.0.4,24104,80,17,1530,4.0026187505097734,90.0,1
10.0.0.3,10.0.0.4,61920,80,463,59576,0.1909707923471877,128.67386609071275,0
10.0.0.3,10.0.0.4,21667,80,476,59422,0.2908837948440491,124.83613445378151,0
10.0.0.2,10.0.0.4,30210,80,73,500752,9.634297697486476,6859.6164383561645,2
10.0.0.1,10.0.0.4,63911,80,13,1483,9.490633444309788,114.07692307692308,1
10.0.0.3,10.0.0.4,41474,80,17,1554,1.9438843834720982,91.41176470588235,1
10.0.0.2,10.0.0.4,30269,80,13,1484,4.887427540243245,114.15384615384616,1
10.0.0.1,10.0.0.4,26591,80,21,1524,1.301336509459849,72.57142857142857,1
10.0.0.3,10.0.0.4,15295,80,28,1566,2.6809939483988003,55.92857142857143,1
10.0.0.3,10.0.0.4,9509,80,27,1553,0.7502491790959251,57.51851851851852,1
10.0.0.1,10.0.0.4,56824,80,26,1497,2.555968306003973,57.57692307692308,1
10.0.0.3,10.0.0.4,33140,80,488,59817,0.19607015265209526,122.57581967213115,0
10.0.0.3,10.0.0.4,54821,80,502,60405,0.9697349343890798,120.32868525896414,0
10.0.0.2,10.0.0.4,28035,80,82,500087,1.387808059171023,6098.621951219512,2
10.0.0.3,10.0.0.4,26394,80,22,1451,6.301965281454426,65.95454545454545,1
10.0.0.3,10.0.0.4,28083,80,11,1459,12.515702655651115,132.63636363636363,1
10.0.0.3,10.0.0.4,43891,80,22,1484,0.3296870598503204,67.45454545454545,1
10.0.0.2,10.0.0.4,44562,80,13,1471,2.2108727404577375,113.15384615384616,1
10.0.0.1,10.0.0.4,7719,80,20,1488,22.339874595815537,74.4,1
10.0.0.1,10.0.0.4,19467,80,22,1488,1.8955532564457598,67.63636363636364,1
10.0.0.1,10.0.0.4,13718,80,25,1516,0.757323950250527,60.64,1
10.0.0.3,10.0.0.4,39345,80,502,60124,0.4435496401612507,119.76892430278885,0
10.0.0.3,10.0.0.4,27767,80,524,60136,0.015333961038772851,114.76335877862596,0
10.0.0.3,10.0.0.4,65316,80,85,501022,2.490506297035484,5894.376470588235,2
10.0.0.2,10.0.0.4,2967,80,21,1489,2.248142520418782,70.9047619047619,1
10.0.0.2,10.0.0.4,22830,80,23,1486,0.06277396490178917,64.6086956521739,1
10.0.0.2,10.0.0.4,16870,80,13,1602,2.4093343484944043,123.23076923076923,1
10.0.0.3,10.0.0.4,44197,80,26,1573,5.714909092635302,60.5,1
10.0.0.2,10.0.0.4,47786,80,14,1473,8.056084931740385,105.21428571428571,1
10.0.0.3,10.0.0.4,43388,80,25,1523,2.186264289036165,60.92,1
10.0.0.3,10.0.0.4,34685,80,26,1487,6.824036501197775,57.19230769230769,1
10.0.0.3,10.0.0.4,18691,80,502,60489,0.368197639182718,120.49601593625498,0
10.0.0.3,10.0.0.4,45053,80,493,60060,0.4432577123963998,121.82555780933063,0
10.0.0.1,10.0.0.4,38240,80,81,500574,16.70796838396834,6179.925925925926,2
10.0.0.1,10.0.0.4,52917,80,30,1501,4.7541980525506675,50.03333333333333,1
10.0.0.2,10.0.0.4,29595,80,19,1522,9.309949237376708,80.10526315789474,1
10.0.0.3,10.0.0.4,31032,80,19,1538,1.7690483910539236,80.94736842105263,1
10.0.0.3,10.0.0.4,32460,80,16,1455,2.1592163108470435,90.9375,1
10.0.0.1,10.0.0.4,58768,80,27,1493,6.510605817032614,55.2962962962963,1
10.0.0.1,10.0.0.4,25207,80,21,1538,5.475972665018409,73.23809523809524,1
10.0.0.1,10.0.0.4,13378,80,29,1527,0.7184923387957762,52.6551724137931,1
10.0.0.3,10.0.0.4,32997,80,519,59902,0.43891880530734506,115.41811175337187,0
10.0.0.3,10.0.0.4,60250,80,509,59926,0.20868254352896834,117.7328094302554,0
10.0.0.3,10.0.0.4,59908,80,81,499005,9.652373677358609,6160.555555555556,2
10.0.0.1,10.0.0.4,53946,80,22,1482,2.1241916499547466,67.36363636363636,1
10.0.0.2,10.0.0.4,57396,80,29,1534,0.7174803590177254,52.89655172413793,1
10.0.0.3,10.0.0.4,9111,80,15,1550,7.7209086235823765,103.33333333333333,1
10.0.0.3,10.0.0.4,65373,80,21,1588,1.3425664431097584,75.61904761904762,1
10.0.0.3,10.0.0.4,48389,80,26,1485,6.001760272526097,57.11538461538461,1
10.0.0.2,10.0.0.4,48477,80,10,1508,2.0827189155378383,150.8,1
10.0.0.3,10.0.0.4,2996,80,22,1495,4.853419502291049,67.95454545454545,1
